title,company_name,has_company_name,salary,has_salary,url,source,description,label,id
Водитель,ТОО Sozo,1,"15 000 ₸ за смену, на руки",1,https://almaty.hh.kz/vacancy/131899854?hhtmFrom=vacancy_search_list,hh.kz,обязанности: осуществления погрузочно-разгрузочных работ; обеспечение сохранности автомобиля и вверенного груза; поддержание вверенного автотранспорта в надлежавшем состоянии (чистота и документация). развозка товара (продукты питания) требования: внимательность и аккуратность; дисциплинированность и умение работать в коллективе; опыт работы водителя-экспедитор аккуратное вождение готовность к материальной ответственности. условия: график работы вт-вс с 5.00 утра официальное трудоустройство работа на автомобиле газель,,403
Требуются Дорожные рабочие,,0,50 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-dorozhnye-rabochie-IDqKqDZ.html,olx.kz,,,668
Требуется маляр в студию реставрации авто дисков,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-malyar-v-studiyu-restavratsii-avto-diskov-IDqMrBE.html,olx.kz,,,657
"Принимаем водителей, курьеров в Яндекс такси с личным авто, мопедом",,0,,0,https://www.olx.kz/list/user/1ddzoi/,olx.kz,,,771
Директор филиала,Hircost,1,,0,https://almaty.hh.kz/vacancy/132192640?hhtmFrom=vacancy_search_list,hh.kz,"hircost - российский бренд медицинской одежды и street-wear нового уровня комфорта. уже 4 года мы создаём стильную и удобную одежду для врачей: хирургические костюмы, стритвир, выпускаем тематические дропы, аксессуары с медицинской тематикой. наша миссия - создавать среду, в которой каждый ценит себя и сохраняет целостность, несмотря на тяжёлую работу и быстрый темп жизни. сейчас мы растем в казахстане и ищем в команду директора филиала . это человек, который запустит представительство с нуля и будет полностью отвечать за результаты подразделения. что предстоит делать: запустить филиал компании с нуля: подготовить помещение, скоординировать стартовые процессы, обеспечить готовность инфраструктуры. обеспечивать бесперебойные продажи через kaspi, собственный сайт, розничные магазины и b2b. контролировать наличие товара, ценообразование и выполнение плановых показателей по каждому каналу. организовать приёмку товара из киргизии и россии, складское хранение и доставку до клиентов. контролировать локальную бухгалтерию и налоги, найти и управлять подрядчиками на аутсорсе. участвовать в адаптации маркетинговых материалов под казахстанский рынок. синхронизироваться с управляющим директором по ключевым показателям, результатам и возникающим вопросам. мы предлагаем: работу в компании с сильным брендом и уникальной нишей, где казахстанский филиал — это не «удалённый офис», а полноценная часть бизнеса с высокой степенью автономии. реальную ответственность и свободу: вы запускаете филиал с нуля, принимаете решения на месте и напрямую влияете на результат. масштаб: запуск одного филиала — как стартовая точка. дальше — возможности расширения географии и зон ответственности. конкурентную заработную плату (обсуждается по результатам собеседования). для нас важно: опыт работы или ведения бизнеса в казахстане от 2 лет, понимание локальной специфики, маркетплейсов, налогового законодательства, менталитета потребителей. запуск бизнеса с нуля: открытие филиалов, представительств или своего дела в казахстане. умение выстраивать операционные процессы от поиска помещений до запуска продаж. знание kaspi — обязательно. опыт с ozon, wildberries (казахстан) будет вашим преимуществом. управление бюджетом (p&l): финансовая ответственность за подразделение или бизнес-юнит. понимание логистики и таможни: приёмка, хранение, доставка, таможенное оформление в рамках еаэс. опыт открытия и управления магазинами: поиск помещений, ремонт, найм, запуск. работа в ритейле, e-commerce, дистрибуции или управлении филиалом от 5 лет, из них минимум 3 года — на позиции руководителя подразделения / филиала. успешное управление командой: найм, мотивация, распределение задач, ответственность за результат. будет здорово, если ещё… вы говорите на казахском языке; у вас есть опыт в категории «медицинская одежда» или «текстиль»; вы запускали бизнес в казахстане именно с нуля. если чувствуете, что это ваша роль — ждём ваш отклик. расскажите о себе и своём опыте в сопроводительном письме. будем рады знакомству!",,220
Требуется домработница с проживанием на рабочем месте,,0,25 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-domrabotnitsa-s-prozhivaniem-na-rabochem-meste-IDqII82.html,olx.kz,,,773
"Кассир на АЗС QazaqOil/КазМунайГаз, Караганда",,0,,0,https://www.olx.kz/list/user/jZf0i/,olx.kz,,,711
"Работа в России, пищевое производство!",,0,,0,https://www.olx.kz/obyavlenie/rabota/rabota-v-rossii-pischevoe-proizvodstvo-IDqFciA.html,olx.kz,,,779
Пекарь в ночную смену,,0,,0,https://www.olx.kz/obyavlenie/rabota/pekar-v-nochnuyu-smenu-IDq0B0K.html,olx.kz,,,625
Работа для студентов и школьников,,0,75 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/rabota-dlya-studentov-i-shkolnikov-IDqEI43.html,olx.kz,,,713
Требуються сотрудники в строительную фирму,,0,140 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-sotrudniki-v-stroitelnuyu-firmu-IDqLxAg.html,olx.kz,,,651
Сервис-инженер (постаматы),Kaspi.kz,1,,0,https://almaty.hh.kz/vacancy/132137908?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: мобильность, готовность к разъездному характеру работы; опыт работы не менее 1 года по технической специальности; навыки работы с современным программным обеспечением (по); приветствуется опыт работы по направлению сервисного обслуживания офисной и компьютерной техники; приветствуются знания в области оборудования, используемого для обслуживания платежных карточек, терминалов самообслуживания, банкоматов, pos терминалов и основных протоколов, использующихся в данном оборудовании; вам предстоит: проводить мелкий текущий ремонт запасных частей; контроль резерва запасных частей; поддержание работоспособности pos терминальной сети kaspi.kz; выезд на точки по заявкам с целью устранения технических проблем. мы предлагаем: высокопрофессиональную команду, в которой интересно работать и развиваться; профессиональное развитие и карьерный рост; комфортные условия труда, хорошо оборудованное рабочее место; достойный уровень заработной платы + бонусы",,387
Требуются электрики,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-elektriki-IDqLnxf.html,olx.kz,,,822
Требуется подсобник,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-podsobnik-IDo6rAI.html,olx.kz,,,510
DevOps-инженер,ТОО SlonW,1,,0,https://almaty.hh.kz/vacancy/132229029?hhtmFrom=vacancy_search_list,hh.kz,"привет! это slonworks . наша специализация — сложные технические реализации в веб-разработке и разработке мобильных приложений. slonworks ценит силу коммуникации с клиентами, работу с новейшими технологиями и правильно подобранную систему разработки проектов для быстрых и лучших решений. мы растем, и с нами растет наш штат. сейчас мы находимся в поиске devops . чем предстоит заниматься: управлять репозиториями, процессом сборки и способами развертывания проектов на всех средах: local, dev, prod; поддерживать и развивать ci/cd-пайплайны для сборки, тестирования, доставки и релизов; настраивать и сопровождать инфраструктуру развертывания проектов; настраивать контейнеризацию и оркестрацию сервисов: docker, kubernetes, helm; настраивать мониторинг, логирование и алертинг: zabbix, loki, grafana или аналогичные инструменты; документировать инфраструктуру проектов, сетевые взаимодействия, окружения и процессы релизов; выполнять и автоматизировать регулярные эксплуатационные проверки: health checks, резервное копирование, контроль доступности критичных внешних api; обнаруживать, анализировать и устранять инфраструктурные и сетевые проблемы, влияющие на работу сервисов; управлять доступами к инфраструктуре проектов, сервисным учетным записям, секретам и интеграциям; обрабатывать инфраструктурные запросы команд и партнеров: туннели, прокси, доступы, среды развертывания. наш кандидат: понимание архитектуры web-приложений и клиент-серверного взаимодействия; уверенное владение git; практический опыт с docker, kubernetes, helm, gitlab ci/cd; знание linux, windows, macos на уровне администрирования и диагностики; базовое понимание сетей: dns, http/https, tcp/ip, reverse proxy, vpn, маршрутизация, анализ доступности сервисов; навыки диагностики инцидентов и анализа логов, метрик и сетевых проблем; понимание принципов мониторинга, логирования, резервного копирования и отказоустойчивости; опыт автоматизации рутинных операций; базовые навыки системного администрирования и обслуживания рабочих станций и офисной сетевой инфраструктуры. будет плюсом: опыт работы с routeros; опыт работы с системами управления секретами; базовое знание javascript или php для упрощения взаимодействия с командами разработки. условия: работа в классной команде, где каждый сотрудник – профессионал своего дела; мы убеждены в том, что можно решить любую задачу, если иметь четкий, последовательный план действий; график 5/2, рабочая жизнь стартует в промежутке с 8 до 10; работа в комфортном офисе в центре алматы, по адресу улица аль-фараби 5к2а; официальное трудоустройство по тк рк. при необходимости окажем поддержку в получении рвп; мы знаем, как качественно отдыхать: настольный футбол в перерывах от работы, летние и зимние корпоративы, другие активности в офисе и вне.",,268
Требуется пекарь,,0,,0,https://www.olx.kz/rabota/https://hrdiscovery-borovoe.olx.kz/home/,olx.kz,,,698
Ищу помощника(сопровождающего) для человека на кресле-коляске.,,0,15 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/ischu-pomoschnikasoprovozhdayuschego-dlya-cheloveka-na-kresle-kolyaske-IDqK5XH.html,olx.kz,,,442
Требуется помощник технолога пекарни (мастер),,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-pomoschnik-tehnologa-pekarni-master-IDpdorM.html,olx.kz,,,497
Директор филиала,ТОО ALTRA TYRES,1,от 400 000 до 600 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132257231?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: - полное операционное управление филиалом (продажи, склад, шиномонтаж) - выполнение планов по выручке и прибыли - контроль складских остатков и оборачиваемости товара - управление персоналом (подбор, обучение, мотивация, контроль) - ведение управленческой отчётности - работа с клиентами и ключевыми партнёрами - оптимизация бизнес-процессов филиала - контроль качества обслуживания и стандартов компании - взаимодействие с центральным офисом требования: - опыт работы на руководящей позиции от 2–3 лет - опыт в сфере шинного бизнеса, автосервиса или складской логистики - преимущество - навыки управления командой - понимание финансовых показателей (выручка, маржа, оборачиваемость) - уверенное владение пк, желательно знание 1с - лидерские качества, ответственность, ориентация на результат",,113
Электрик (производство),ТОО PET,1,"400 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132237938?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: обеспечение и поддержка исправного состояния электрических систем, безаварийной и работы обслуживаемых устройств и электрооборудования. монтаж новых электрических сетей, оборудования и станков проведение планово-предупредительных ремонтных работ (ппр) электрической и механической части оборудования. выявление причины износа, принятие мер по их предупреждению и устранению. обеспечение правильной эксплуатации, своевременный качественный ремонт в соответствии с инструкциями по техническому обслуживанию, действующими техническими условиями и нормами и обслуживание электрических сетей организации. ликвидация неисправности в работе устройств, их ремонт, монтаж и регулировку. участие в разработке перспективных и текущих планов электрификации производства в целом и его структурных подразделений. соблюдение правил внутреннего распорядка цеха и режим работы. соблюдение правил охраны труда, техники безопасности и пожарной безопасности требования: опыт работы не менее 3 лет группа допуска не ниже 3 дисциплинированность условия: график работы с 8.00 до 17.00 5\2 предоставляется проездной билет предоставляется горячий обед адрес коктал 15",,233
Требуются фармацевты,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-farmatsevty-IDpGbYm.html,olx.kz,,,737
Требуется Администратор менеджер,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-administrator-menedzher-IDqGWtr.html,olx.kz,,,608
Ночной Фасовщик,ТОО DOSFARM,1,"от 220 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132145223?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: ● работать на конвейерной линии; ● упаковывать препараты в коробки; ● формировать гофры коробки; ● укладывать на паллеты; ● приклеивать на каждую коробку групповую этикетку; ● обматывать стрейч пленкой паллету с коробками; ● соблюдать правила производственной санитарии, гигиенических норм (работа в мед. масках, перчатках, форме). требования: ● высокая скорость и физическая выносливость; ● умение работать в команде; ● ответственное отношение к работе. условия: ● оформление по тк рк; ● график 5/2 с 21:30 до 06:00 часо, обеденное время 30 минут с 01:30 до 02:00; ● вид оплаты: сдельная; ● удобное местонахождение компании в городе (ориентировочно ниже тц максима). на собеседование можно приходить с 10:00 до 16:00 (с 13:00 до 14:00ч обеденный перерыв) по адресу: г. алматы, ул. чаплыгина 3.",,374
"Кассир ресепшен в банный комплекс ""Орловские Бани""",ТОО Sun Group,1,"от 400 000 до 500 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/131835299?hhtmFrom=vacancy_search_list,hh.kz,"пустые резюме не рассматриваем обязанности: знание кассовой дисциплины; работа в программе iiko; свободное владение русским и казахским языком. требования: сан книжка; опыт работы от 1го года. условия: график: 2/2, с 09.00 до 23.30; ( есть усиления по выходным и праздничным дням) оклад на руки 255 000 (17 000 за смену) + % от продаж магазина и аренды+ пенсионные отчисления; питание и налоги за счет компании; официальное трудоустройство.",,234
Яндекс таксопарк | Комфорт и Комфорт+ водитель | Работ в такси,,0,,0,https://www.olx.kz/obyavlenie/rabota/yandeks-taksopark-komfort-i-komfort-voditel-rabot-v-taksi-IDqzYiw.html,olx.kz,,,669
Курьер-координатор,ТОО MYKHAT,1,"от 300 000 до 700 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132167400?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: набор курьеров прием/отправка и хранение почты распределение заявок на доставку между курьерами контроль за качеством доставки доставка посылок, писем, документов и пр. требования: работа через приложение наличие телефона на базе android ответственность , пунктуальность условия: оплата 1 раз в неделю (четверг) за координаторство раз в месяц 23 тысяч выходные дни плавающие заявки на ежедневном основе",,318
Работа на теплом складе,,0,,0,https://www.olx.kz/obyavlenie/rabota/rabota-na-teplom-sklade-IDqyhI9.html,olx.kz,,,649
Tea Lady / Tea Man,ТОО KAZAK PROTEIN,1,,0,https://almaty.hh.kz/vacancy/132087013?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: приготовление кофе, чая и других напитков для сотрудников и гостей офиса обслуживание руководства и гостей на встречах (подача напитков, сервировка) поддержание чистоты и порядка в кофейной зоне/кухне контроль наличия расходных материалов (кофе, чай, сахар, вода, посуда и т.д.) своевременное пополнение запасов и информирование о необходимости закупа уход за кофемашиной и кухонным оборудованием подготовка напитков во время деловых встреч, переговоров и мероприятий поддержание опрятного внешнего вида и соблюдение стандартов сервиса требования: опыт работы бариста или в аналогичной должности будет преимуществом навыки приготовления кофе (эспрессо, капучино и др.) аккуратность, чистоплотность и внимание к деталям вежливость, доброжелательность, умение работать с людьми ответственность и исполнительность готовность работать в офисной среде и соблюдать внутренние правила базовые знания санитарных норм условия: работа в комфортном офисе (abu dhabi plaza) стабильная заработная плата график работы: 5 на 2 дружный коллектив официальное трудоустройство обеспечение всем необходимым для работы",,411
Таксопарк Яндекс | Яндекс такси для водителей | Подключение водителей,,0,,0,https://www.olx.kz/obyavlenie/rabota/taksopark-yandeks-yandeks-taksi-dlya-voditeley-podklyuchenie-voditeley-IDqyFnZ.html,olx.kz,,,760
Менеджер по кадровому делопроизводству,ТОО КазОйлТранс,1,"300 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132171117?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: полное ведение кадровой документации: от поиска и подбора сотрудников до закрытия вакансии; работа в 1с и enbek.kz контроль и учет рабочего времени сотрудников, составление графиков отпусков, закрытие рабочего табеля и знание в 1с требования: владение русским и казахским языками лояльность, высокая ответственность и коммуникабельность умение работать в команде и соблюдать конфиденциальность организаторские навыки приветствуется условия: официальное трудоустройства развозка сотрудников работа в стабильной компании",,359
Бармен,ИП UniverService,1,"от 250 000 до 350 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/131712706?hhtmFrom=vacancy_search_list,hh.kz,обязанности: обслуживание бара создание вкусных коктейлей и хот-догов требования: ответственность дружелюбность условия: 2/2 график приятное место работы в антикафе connect.,,259
Требуется сотрудник на автострахование,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-sotrudnik-na-avtostrahovanie-IDqHLg4.html,olx.kz,,,628
Требуется фасовщица в пекарню,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-fasovschitsa-v-pekarnyu-IDnVBoS.html,olx.kz,,,633
Материальный бухгалтер,ТОО ГОРДОРСТРОЙ,1,"от 400 000 до 450 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132188780?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: ведение учета товарно-материальных ценностей работа с первичной документацией взаимодействие со складом и другими подразделениями требования: опыт работы материальным бухгалтером не менее 5 лет уверенный пользователь пк, 1с, excel условия: официальное трудоустройство график работы 6/1, с 9:00 до 18:00 стабильная заработная плата дружный коллектив",,283
Торговый представитель по маслам Газпромнефть и G-energy в г.Талдыкорган,ТОО KazProfiOil,1,"от 400 000 до 1 000 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/132166886?hhtmFrom=vacancy_search_list,hh.kz,"обязанности: посещение клиентов согласно маршруту подключение новых клиентов выполнение плана продаж знание и изучение своего продукта и продуктов конкурентов контроль, сверка с клиентами по дз требования: честность, точность, готовность и умение изучать новый материал коммуникабельность стрессоустойчивость условия: суббота воскресенье + праздники выходной официальное трудоустройство (пенсионные отчисления и тд)",,377
Бухгалтер,ТОО Фирма Сервер +,1,,0,https://almaty.hh.kz/vacancy/132167016?hhtmFrom=vacancy_search_list,hh.kz,"предприятию требуется бухгалтер. обязанности: ведение бухгалтерского учета и своевременное отражение в программе 1с8.3 документов по реализации товаров и оказанию услуг; сверка оборотов по реализации с контрагентами по актам сверок; выставление эавр и эсф; формирование платежных поручений; списание, перемещение тмз; ведение кассы. требования: опыт работы не менее 3-х лет; знание бухгалтерского учета; знание 1с8.3; умение работать в ис эсф; умение работать в онлайн банке. условия: полная занятость, полный рабочий день; график работы 5/2, с 9.00 до 18.00; трудоустройство в соответствии с трудовым законодательством.",,385
Хостес,ТОО SG Restaurants (CHEchil),1,"от 200 000 до 300 000 ₸ за месяц, на руки",1,https://almaty.hh.kz/vacancy/131684911?hhtmFrom=vacancy_search_list,hh.kz,обязанности: встреча гостей принятие предварительного заказа ведение отчетов ответы на звонки требования: грамотная речь знание казахского и русского языка улыбчивость приветливость и дружелюбие условия: сменный график 2/2 двухразовое питание специальные цены на меню служебная развозка оформление согласно тк рк карьерный рост,,225
"Вахта в России, пищевое производство!",,0,,0,https://www.olx.kz/obyavlenie/rabota/vahta-v-rossii-pischevoe-proizvodstvo-IDqFdaD.html,olx.kz,,,805
Требуется помповар,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-pompovar-IDq95Ja.html,olx.kz,,,694
Бухгалтер нужен помощник,,0,20 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/buhgalter-nuzhen-pomoschnik-IDqMrEg.html,olx.kz,,,473
Менеджер по переписке,ИП JNG,1,"от 200 000 до 450 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/131967306?hhtmFrom=vacancy_search_list,hh.kz,"компания jng в поисках амбициозного менеджера по обработке сообщений и звонков в команду. требования: 1. общительность и любовь к клиентам. 2. опыт в ведении переписки. 3. желание развиваться не только в карьерном росте, но и в личностном росте. 4. знания казахского языка. 5. отвечать на сообщения в телеграм, по скриптам, делать рассылки, ежедневные отчеты. 6. теплые звонки клиентам в качестве заботы. условия: 1. график 5/2. с 11:00 до 22:00, 11-19 в офисе, остальное время онлайн, время ответов подберем 2. з/п от результатов стажировки и графика от 100.000 тнг и выше также если вы хотите: 1. хорошее окружение. 2. всегда развивающую команду. 3. развивать, и оттачивать навык по ведению переписок. 4. пробивать свои финансовые потолки. 5. избегать от повседневных выгораний, также депрессий. также приветствуются бонусы оставляйте свой отклик , и мы согласуем график собеседование с вами!",,348
Требуются парни на производство диванов,,0,105 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-parni-na-proizvodstvo-divanov-IDqJ8jI.html,olx.kz,,,506
Набор рабочих на вахту в России (мужчины и женщины),,0,,0,https://goforjob.olx.kz/home/,olx.kz,,,640
Срочно требуются ФОРМОВЩИКИ хлебобулочных изделий,,0,110 тг.,1,https://www.olx.kz/obyavlenie/rabota/srochno-trebuyutsya-formovschiki-hlebobulochnyh-izdeliy-IDkrRjS.html,olx.kz,,,836
Помощник пекаря в цех,,0,,0,https://www.olx.kz/obyavlenie/rabota/pomoschnik-pekarya-v-tseh-IDqLRrX.html,olx.kz,,,785
Администратор в офис Обязанности: встреча и консул,,0,,0,https://www.olx.kz/obyavlenie/rabota/administrator-v-ofisobyazannosti-vstrecha-i-konsul-IDqJqgu.html,olx.kz,,,765
Требуется водитель автовышки агп,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-voditel-avtovyshki-agp-IDqLvEn.html,olx.kz,,,620
Требуется в ТРЦ Спутник ведущий игр,,0,115 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-v-trts-sputnik-veduschiy-igr-IDqMsys.html,olx.kz,,,724
Требуются упаковщики в тёплый склад,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-upakovschiki-v-teplyy-sklad-IDqyeQ9.html,olx.kz,,,646
Требуется грузчик на производство. Работа в РОССИИ,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-gruzchik-na-proizvodstvo-rabota-v-rossii-IDqM7hg.html,olx.kz,,,717
"Требуются монтажники ПВХ и Алюминиевых окон, дверей, витражей",,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuyutsya-montazhniki-pvh-i-alyuminievyh-okon-dverey-vitrazhey-IDqhdqh.html,olx.kz,,,557
Требуется грузчик разнорабочий,,0,10 000 тг.,1,https://www.olx.kz/obyavlenie/rabota/trebuetsya-gruzchik-raznorabochiy-IDpHthv.html,olx.kz,,,809
Требуется мастер плотник по плинтусам,,0,,0,https://www.olx.kz/obyavlenie/rabota/trebuetsya-master-plotnik-po-plintusam-IDog4xv.html,olx.kz,,,578
Начальник юридического отдела для группы компаний,ТОО InFitness,1,,0,https://almaty.hh.kz/vacancy/132200573?hhtmFrom=vacancy_search_list,hh.kz,"основные обязанности: судебная практика: • представление интересов компании в судах всех инстанций республики казахстан (гражданские, административные, экономические и трудовые споры); • составление и подача исков, отзывов, ходатайств, апелляционных и кассационных жалоб; • разработка стратегии правовой защиты и правовой позиции; • самостоятельное участие в судебных заседаниях, подготовка доказательной базы; • ведение дел через систему “судебный кабинет”, контроль сроков, статусов и решений; • сопровождение исполнительного производства, взаимодействие с судебными исполнителями. медиация: • проведение процедур медиации на стадии досудебного урегулирования; • ведение переговоров между сторонами спора в качестве нейтрального посредника; • подготовка медиативных соглашений, обеспечение их правовой силы; • применение навыков медиации в корпоративных и хозяйственных спорах; • содействие в снижении числа судебных споров за счёт применения досудебных процедур. досудебная работа: • подготовка претензий, уведомлений, досудебных требований; • участие в переговорах с контрагентами, формирование правовой позиции; • разработка мировых соглашений и соглашений о добровольном урегулировании споров; • юридическая экспертиза споров и анализ рисков. требования: • высшее юридическое образование (рк); • опыт судебной практики от 3 лет (самостоятельное представление в судах); • статус медиатора, зарегистрированного в реестре медиаторов республики казахстан (предоставление подтверждающих документов обязательно); • отличное знание законодательства рк: гк рк, гпк рк, тк рк, коап рк, законы «о медиации», «о правовых актах» и др.; • уверенное владение системами: судебный кабинет, egov, гбд нпа, единый нотариальный реестр; • высокий уровень письменной и устной юридической речи; • умение вести переговоры, сглаживать конфликты, добиваться правовых и коммерческих выгод для компании. будет преимуществом: • наличие опыта ведения дел в различных регионах рк; • владение казахским языком на уровне деловой коммуникации и судебного представительства; • подтверждённая положительная судебная практика (список выигранных дел приветствуется). условия: • официальное трудоустройство согласно тк рк; • 5-дневная рабочая неделя, возможны командировки по регионам рк; • конкурентоспособная оплата труда + бонусная часть за выигранные дела и успешные медиации; • работа в профессиональной юридической команде; • возможности для карьерного и профессионального роста.",,86
Водитель - снабженец,ТОО ЭкспрессПол,1,"300 000 ₸ за месяц, до вычета налогов",1,https://almaty.hh.kz/vacancy/132084966?hhtmFrom=vacancy_search_list,hh.kz,ищем ответственного водителя-снабженца для работы на автомобиле газель по городу костанай обязанности снабжение строительных бригад необходимыми материалами и оборудованием организация и контроль своевременной доставки грузов обеспечение сохранности перевозимых материалов ведение отчетности по выполненным заданиям требования наличие водительского удостоверения категории b опыт работы водителем от 3 лет ответственность и аккуратность в работе знание города и умение планировать маршруты условия работа в городе костанай официальное оформление соц. пакет стабильный график 6/1 работа на автомобиле газель,,243
Системный администратор,ТОО Медицинский центр QarMed,1,от 300 000 ₸ за месяц на руки,1,https://almaty.hh.kz/vacancy/132189146?hhtmFrom=vacancy_search_list,hh.kz,"обязанности установка, настройка и поддержка серверного и сетевого оборудования мониторинг и обеспечение безопасности информационных систем диагностика и устранение технических неполадок обеспечение бесперебойной работы локальной сети и серверов взаимодействие с пользователями и техническая поддержка требования опыт работы с системным и сетевым администрированием от 1 года знание операционных систем windows навыки работы с серверным оборудованием и сетевыми протоколами ответственность и умение работать в команде готовность к решению нестандартных задач условия официальное трудоустройство график работы 5/2, с 8-часовым рабочим днем работа в офисе в городе караганда возможности для профессионального роста и развития",,160
